"","internal_ID","session_ID","prolific_ID","age","gender","dominant_hand","english_nativelang","nativelang_text","english_fluent","fluentlang_text","race","hispanic","education_level"
"49","1069","debugjWlQk:debug4ueVi","637545d6428d85daeedc3df5","50-54","M","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"50","1070","debug155Ci:debuguY5fn","5ced66139b5b490001b688ed","45-49","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"51","1071","debugUcXIa:debugYs7d7","5a75a77817ef3500016ffd06","55-59","NONE","Right","Y",NA,"Y",NA,"Prefer not to say","N","Bachelor degree"
"52","1073","debugAAoy8:debug9otrU","5c3c1617f5ebd500018596cb","35-39","M","Left","Y",NA,"Y",NA,"White","N","Bachelor degree"
"53","1074","debughlAhO:debuglZGup","5f68fe45f544c70bb0f525e6","55-59","M","Left","Y",NA,"Y",NA,"White","N","Masters degree"
"54","1076","debugzgeUW:debugGnNwz","5d68c8aa40524c00189e8ac2","30-34","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"55","1079","debugMW6Qy:debugS4Soq","576311d7151e5d000889e2e7","50-54","M","Right","Y",NA,"Y",NA,"Multiracial","N","Some college but no degree"
"56","1080","debugs6sGC:debugiJCXy","571a79cc6a1c6300134b8e28","40-44","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"57","1082","debuglnlP1:debug3FrLQ","5c4f5967aac8be0001716a65","30-34","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"58","1083","debugjF3t8:debug2zidP","5718a9c4dd9ef10013df01f0","35-39","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"59","1084","debugUo7lm:debugeinEk","5d49d17b3dad1f0001e2aba1","35-39","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"60","1085","debug0hb5K:debugKHWlt","62e02b26e879244a99e852fa","45-49","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"61","1086","debug5WFCN:debugYJz3Q","657a61186d29df3411389f27","45-49","F","Right","Y",NA,"Y",NA,"Black","N","Associate degree"
"62","1087","debugNxZ3D:debuguNLLp","63d8074daa40629318ada75f","45-49","M","Right","Y",NA,"Y",NA,"Prefer not to say","N","Masters degree"
"63","1088","debugymJ0O:debugy6g9H","63bcbf7e0ac7e876387ef720","70-74","M","Left","Y",NA,"Y",NA,"White","N","Some college but no degree"
"64","1089","debuga3Bzd:debug92sEp","6537d382e6ef905f0b52d045","35-39","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"65","1090","debugfa6v2:debug3Q3vB","60b7e1bcfe148de04d17624b","25-29","F","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"66","1091","debugoXFhe:debugVNGeJ","653ea4811222027f5d0c5982","25-29","F","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"67","1092","debugSPeBP:debugW79jn","5fcfb1fe79b8060e0662270a","55-59","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"68","1093","debugYSdPZ:debugemAdq","62957302ad8c1756b553a298","55-59","M","Left","Y",NA,"Y",NA,"White","N","Bachelor degree"
"69","1095","debugLshwz:debugwiv8i","6564a6a04c2c1157da434113","40-44","F","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"70","1097","debuge24Jh:debugC16vZ","5de57a5b1017854f8a4efca3","50-54","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"71","1098","debug88irJ:debuggqV6w","6530316e660f5b8d9c11c00e","40-44","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"72","1099","debug85fR7:debug3gE7v","5d470786da637a00014ba26f","35-39","M","Right","Y",NA,"Y",NA,"Multiracial","N","High school degree or equivalent"
"73","1101","debugYJBSm:debugEKfSj","615d82afb66c6eada869754a","70-74","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"74","1103","debuga4ATG:debugcUPBG","62ea20aa13d454052ce714e1","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"75","1105","debug3KYA2:debugSkxWE","60cf3d8682141ddc6aaab464","30-34","F","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"76","1106","debugrEfb7:debugEg8V2","60abcd6f3e5efd9fca235828","45-49","M","Right","Y",NA,"Y",NA,"Asian","N","High school degree or equivalent"
"77","1108","debug5r8Fj:debugD2HvT","5c95493ddd325800166f838a","40-44","F","Right","N","Latvian","Y","Latvian, Russian","White","N","Bachelor degree"
"78","1109","debugFiwcq:debuguVI5r","5b72e785fb359c0001d8f1c2","50-54","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"79","1110","debugKbgFu:debug95nXq","5ecd4b104b4dc408fcf4eb16","35-39","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"80","1111","debugQEGvT:debugr3i8Q","5c475608cae0ab000188cb6e","30-34","M","Right","Y",NA,"Y",NA,"White","Y","Some college but no degree"
"81","1114","debugvJpOk:debugfCkCW","596e1cc639e9d00001b7bb84","40-44","F","Right","Y",NA,"Y",NA,"White","N","Less than high school degree"
"82","1115","debugsVstC:debugOrvWo","5caa534a19731a00190bb935","55-59","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"83","1116","debugAsdk6:debugPOZqe","5dd05d80b2204f1487f7812c","35-39","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"84","1118","debug03Dr0:debugjefMv","5d696d1c55742f001af29220","20-24","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"85","1119","debugqiRws:debugWJe8k","60a0b744298c64d46b63e893","55-59","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"86","1120","debug9YqQo:debugtYeTq","58c4f54f93499d0001346edd","30-34","M","Right","Y",NA,"Y",NA,"Multiracial","N","Some college but no degree"
"87","1121","debugrg3l6:debug4BxCA","5d612ae16512d700159face7","35-39","F","Right","Y","English","Y",NA,"White","N","Masters degree"
"88","1122","debug8hl5x:debugwNSxu","572f526c3c27e7000e0b8aaa","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"89","1123","debugmYCei:debugipw4M","631610af8e747093cd90e00d","35-39","F","Left","Y",NA,"Y",NA,"Multiracial","N","High school degree or equivalent"
"90","1124","debug2EMUv:debugGHBei","58a1fe40ea3d11000170d9b9","30-34","F","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"91","1125","debug3if9U:debugo3lOr","60fd310fff5b2600c9d95554","30-34","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"92","1126","debugs570C:debugihieW","5ef246c6d2b9060809858e7e","20-24","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"93","1127","debughmbys:debug9Nrzf","5ab0d3b0e1546900019b1865","50-54","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"94","1129","debugqyBt6:debugy7raH","646619d0918746fb726da63e","60-64","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"95","1130","debug4TTZW:debug3vf6i","6110d9878a3bec3b5a040544","25-29","F","Right","Y",NA,"Y",NA,"Black","N","Doctoral degree"
"96","1131","debugXu8Qa:debugfUVDO","615509a589a34f7cb9fb075f","30-34","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"97","1134","debug4PDZK:debugEotdS","5c5ac2869d974300015d81fc","35-39","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"98","1135","debugpDieN:debug0FZTw","63b6c0245a6de54b28e6ef89","35-39","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"99","1137","debugBIRQO:debugdoyW4","604541676af7216614098dde","40-44","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"100","1138","debug272HN:debug3QDrU","5723d216ccc7cc00106ba66a","40-44","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"101","1139","debugDSbBS:debugIEQCj","5987030cfd8cca00015cbc26","55-59","F","Left","Y",NA,"Y",NA,"Prefer not to say","N","Masters degree"
"102","1140","debugabVdA:debug5kkK1","65ccf7acb72d141f952ec5d0","50-54","F","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"103","1142","debugvSblv:debugqaFus","6419cedec2078147e5682474","45-49","M","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"104","1144","debugMRH2A:debugvVz02","652fcdc57cc2ae3b4731184b","50-54","M","Right","Y",NA,"Y",NA,"Black","N","Associate degree"
"105","1145","debugXHt7C:debugECOMg","617406fbfced12169896d158","55-59","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"106","1146","debugIjXlN:debugVeydv","5b9b422307c6960001614c35","40-44","F","Right","Y",NA,"Y",NA,"Prefer not to say","Y","Bachelor degree"
"107","1147","debugF97Hm:debugvGBmD","63e5eb956eab1f2740ac6289","30-34","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"108","1148","debugH4uYE:debugpkMb6","5af5a5c3226ed5000133d67c","45-49","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"109","1150","debugzqBlK:debugkBtyc","59836c8b06cd1f0001f8e111","40-44","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"110","1151","debuggOBUh:debug1H9Qt","57308d1530a5560010ecbc1a","45-49","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"111","1152","debugXw70y:debugRtDik","57321c8ec63b5c000f367bb2","65-69","F","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"112","1153","debug70ncz:debug9YlZu","656a1e9bfe871ac6a31c918e","50-54","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"113","1154","debug9yGxx:debugSqko6","647c65c5acb91c89819c7970","50-54","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"114","1155","debugQq55q:debug9u2Y8","5f0f59f3bc44f50f92845a05","40-44","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"115","1156","debugSXyVP:debugMUDxS","6346f314592ee4d8c3d84e57","40-44","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"116","1157","debug3grzR:debugvSOyG","655e09fc282e4139c82f834a","35-39","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"117","1158","debug1i0Dh:debugdkdM3","5d63867550d0dd0017805976","40-44","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"118","1160","debug7ooBa:debugHWJ3X","6566049cf2e1c50527dd3fa6","25-29","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"119","1163","debugbtK8b:debugWENxy","5d453e8723a5bb0001492546","30-34","M","Left","Y",NA,"Y",NA,"White","N","Bachelor degree"
"120","1164","debugtKpXv:debug01F4j","6396044f6ae489bb820c67a5","55-59","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"121","1165","debugRz2oI:debugk8b9n","58b20110c2cfc500016b11c7","30-34","M","Right","Y",NA,"Y",NA,"White","Y","Masters degree"
"122","1166","debug0Rr1a:debugCjqwD","63fbd3e8b4865c6e1fb04614","20-24","M","Right","Y",NA,"Y",NA,"Multiracial","N","Some college but no degree"
"123","1167","debugczYNj:debugkxj1V","63d2a4b549eb02187fd40092","35-39","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"124","1168","debugVKK2r:debugjIMZY","5bbb5e3f118c0600013c3202","35-39","F","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"125","1169","debugi1qNc:debugO5Qnt","638e2eed82fa613f2140ba13","60-64","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"126","1170","debugY9g9l:debugVNTl7","5f823722ef2d18356f31cae2","35-39","F","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"127","1171","debuggfAyB:debug4Xyti","5cb6a087c515b0001a70d108","30-34","F","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"128","1172","debugvX4Dg:debugs2LKM","5d89b537f7d109001a8f9c68","50-54","F","Left","Y",NA,"Y",NA,"White","N","Doctoral degree"
"129","1173","debugwQqRS:debugLHS4J","65e6bb6d663548c538da4fae","20-24","M","Right","Y",NA,"Y",NA,"NativeAmerican","Y","Some college but no degree"
"130","1175","debug2cJyy:debugZKj5t","615eda024a5f84f408625b4f","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"131","1176","debugVQRT0:debugq4jop","58954e2dc88c680001dd4b7e","55-59","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"132","1177","debugvfzDW:debug7JEVh","56b8fafebf489c000b7dce01","30-34","M","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"133","1178","debugP5CC1:debug6wHnQ","5ef7204033605901ce86c0b0","25-29","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"134","1180","debugOtNcl:debugGKsxL","60fd6618f9a377f54dcdf318","35-39","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"135","1181","debug7OAXm:debugoKvee","6100105892a2248ae5d48498","25-29","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"136","1182","debugUva2z:debug3Aytf","5dc483cf74939e34e55c3619","70-74","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"137","1183","debugd8KZU:debugfrao7","59d39d8200d49400018173d9","45-49","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"138","1184","debugo1MD2:debug2QPBG","5c7ceda01d2afc0001f4ad1d","40-44","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"139","1185","debug7qyXI:debugibUSf","55885582fdf99b4021921fbd","65-69","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"140","1188","debugnN0kC:debugWdRJc","5a9e9fc46219a30001f54994","65-69","M","Right","Y","none","Y","none","Prefer not to say","NONE","High school degree or equivalent"
"141","1189","debugjBuTo:debugU18U5","60d099f849987e86824eedcd","30-34","F","Left","Y","English","Y",NA,"White","Y","Bachelor degree"
"142","1190","debugdAdOo:debugk7qOC","5484655ffdf99b07b28f22cc","75-79","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"143","1191","debugHXrB8:debug889uo","656f0ce82c0ba5e95ad58a03","18-19","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"144","1193","debugcHWgI:debugmZhLk","55bc1119fdf99b5693f3ec47","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"145","1194","debugPmYSL:debug552ty","62b44f66a16d45783569fad6","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"146","1195","debugNlpnB:debug43wrn","6615275e5f6b945a1a12c4e1","25-29","F","Right","Y",NA,"Y",NA,"Black","Y","Bachelor degree"
"147","1196","debugpLm1B:debugcN7fg","605de3af48d7a575adb95b09","20-24","M","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"148","1197","debugdpqrJ:debugxbrsA","5a98e9c235237b000112846e","25-29","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"149","1198","debugUBbJQ:debugMBicz","60b9f1fe58782eeab6372f1c","35-39","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"150","1199","debugr8U0z:debugWdZAu","55057a56fdf99b5b566a70bb","30-34","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"151","1200","debugIzHUl:debugVFoSm","63da6f2e309a94d0e03079b0","50-54","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"152","1201","debugGgWUp:debugdevnH","6347200d8ded5172ec43e0bb","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"153","1202","debug0OHQh:debug75IZa","5d55d0f1ceb0bc00154b2e3a","30-34","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"154","1203","debugDJUSd:debugKS0Lt","5ef6308c40846d2dfca0b66a","50-54","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"155","1204","debug30drL:debug8Us1E","5de8d53cd0e07e836599d816","20-24","M","Right","Y",NA,"Y",NA,"Asian","N","Masters degree"
"156","1205","debug2xXHn:debugNcO6Z","57165ba7c5aca2000a8d32ca","25-29","M","Left","Y",NA,"Y",NA,"White","N","Associate degree"
"157","1206","debugyvRPR:debugYiaCO","65c140b80efce0ed096216e3","35-39","F","Left","Y",NA,"Y",NA,"NativeAmerican","N","Associate degree"
"158","1209","debug9J77o:debugtURos","601bd7b6f176775ca8d0cd76","30-34","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"159","1210","debugWa2Vv:debugUqafv","5c921106b788a2000170709f","40-44","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"160","1211","debugNJhu1:debugqReTf","573a34f614f69e000d7d670f","40-44","M","Right","Y",NA,"Y",NA,"White","N","Less than high school degree"
"161","1212","debuglDdVa:debug4x9Ei","5b1d6b028ee548000112a555","30-34","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"162","1213","debug45amN:debugylb7O","60ff7c8f4f066ccf6fe05587","25-29","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"163","1214","debugt6b8a:debugKIvSA","60a3304ffb8cf482f8d11b6f","25-29","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"164","1215","debugUkm7l:debugbpALi","5c70974403f85b0001af8d5d","40-44","M","Right","Y",NA,"Y",NA,"Multiracial","N","Bachelor degree"
"165","1216","debug7IxFv:debugBzDIP","5fd8ea198512a801831f6b85","35-39","M","Right","Y",NA,"Y",NA,"Prefer not to say","N","High school degree or equivalent"
"166","1217","debugfQ93v:debug1LReC","5db197d36c98f70011c6b6d5","20-24","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"167","1218","debugD5RIV:debugt629u","5be827b7f3d2a300014bd942","50-54","F","Left","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"168","1221","debugrfe46:debugplW2b","65f89b593eed885831f28113","45-49","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"169","1223","debug69IEb:debuguagK1","5d920df12b679a00182bbc73","35-39","F","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"170","1224","debugB2FiB:debugaG2gh","5608a73fd7def20012b7389d","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"171","1225","debugYYdYT:debugYxhdb","61673678443beb110fc527ae","30-34","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"172","1226","debugtCarH:debugQaUJg","63d1c3aec175ba81e9f50cf9","20-24","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"173","1227","debugDgLc6:debugwebed","601a6c49e466342812c5bb2f","30-34","F","Right","Y","N/A","Y","N/A","Black","N","Bachelor degree"
"174","1228","debugbZvMj:debugM4Hsw","56f2b352ed0cf6000b911139","30-34","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"175","1229","debugeYlcB:debugL6cgu","5fbb9d170045d6d085a9bbbf","25-29","F","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"176","1230","debuguqQaj:debug67GjK","5739859f12d1d8000735c216","35-39","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"177","1231","debugG95KR:debugBJ9lP","5c8651b69a306000016f7c35","45-49","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"178","1232","debugl4DPW:debugGDGWD","6512ae672f906eda39b7e9db","40-44","M","Right","Y","English","Y",NA,"White","N","High school degree or equivalent"
"179","1233","debugrB82S:debugxIzzX","659c00ea78f473a6ab6d52aa","20-24","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"180","1234","debugoDDIo:debug2fVut","6123c6bc3055eec90f7dbabb","20-24","NONE","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"181","1235","debugGDSJw:debuggp3tC","5d1a69d8f97a18001977e0d7","45-49","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"182","1236","debugww3LG:debug7WgCo","656e0dab178ffccdaa47202e","40-44","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"183","1237","debugBE1uI:debughg2gL","63ced717cb553d29a3beac43","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"184","1240","debugJ2jf1:debugU31xA","5ea1a2e7939362055f0c325a","45-49","F","Right","Y",NA,"Y",NA,"Prefer not to say","NONE","Bachelor degree"
"185","1241","debug0kggj:debugebEvS","610c408363355f8c4407d676","25-29","F","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"186","1242","debugN86il:debugbG9Y6","647869e6f69318bacc341d53","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
