"","internal_ID","session_ID","prolific_ID","age","gender","dominant_hand","english_nativelang","nativelang_text","english_fluent","fluentlang_text","race","hispanic","education_level"
"33","1037","debugPahCG:debugZdjk0","5dc5da21d999de45a504651b","40-44","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"34","1038","debugs47ak:debugPeMfg","5fe3b63f4b3bdc08088f6ae0","20-24","M","Right","Y","Spanish","Y","Spanish, Hindi","Asian","Y","High school degree or equivalent"
"35","1039","debugfsPS1:debuguPkX9","5b0710e7a84dcf0001beee8a","55-59","F","Right","Y",NA,"Y",NA,"Multiracial","N","Bachelor degree"
"36","1040","debugOP2dp:debugIzKWK","60be90f1912d5331e734e92c","20-24","F","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"37","1041","debugwWJ4M:debugeLE3W","5ecc6ffce3ca77849333e83e","40-44","M","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"38","1042","debugLVfz8:debugSFyVZ","63d7cd776c3b50b48eabd288","25-29","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"39","1044","debugYSgbU:debugyDWeX","5dd05d80b2204f1487f7812c","35-39","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"40","1045","debug3RxFb:debugYiWzs","63614899ad49a91f1ef09067","50-54","M","Left","Y",NA,"Y",NA,"White","N","Masters degree"
"41","1047","debugQE75G:debugO501n","596e1cc639e9d00001b7bb84","40-44","F","Right","N",NA,"Y",NA,"White","N","Less than high school degree"
"42","1048","debuglNwq2:debugT3zF5","604ce78146f1e005b68e1bd7","35-39","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"43","1050","debug1Zt6n:debugeD4hf","5e87f04ee2eb064687c7f8cb","35-39","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"44","1051","debugCMdvI:debugnwPM6","60375d67dde85cad87f3c99d","75-79","F","Left","Y","No other language, only English","Y","I speak only English","White","N","Bachelor degree"
"45","1052","debug8wF56:debugiPFhC","5ab87be55cd105000161a5a8","35-39","F","Right","Y",NA,"Y",NA,"White","Y","Bachelor degree"
"46","1053","debuglFjAT:debugjd6QS","5dbb0562b1df1b110ead5bba","35-39","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"47","1054","debugkSmWX:debug8m1Cl","63d3fa1fc1384af994ef6bba","20-24","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"48","1055","debughefy6:debugtKGcp","5d5a75c570a7c1000152623e","35-39","M","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"49","1056","debugRruYT:debugWIiC3","5e62ece11e3088084e0039b8","40-44","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"50","1057","debugS5J1d:debugRJ6iQ","60a0b744298c64d46b63e893","55-59","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"51","1058","debug5iNgC:debug6anlx","5b72d3f8afce7600019fe275","30-34","M","Right","Y","English ","Y",NA,"Black","N","Bachelor degree"
"52","1059","debugENOfU:debugGj22G","5f3287b83428cb05746e2214","35-39","F","Right","Y",NA,"N","shona","Black","N","Bachelor degree"
"53","1061","debugDlP1o:debugtOs5l","5d453e8723a5bb0001492546","30-34","M","Left","Y",NA,"Y",NA,"White","N","Bachelor degree"
"54","1062","debug4C1hX:debughOeix","57de9b670cb6700001dd7c9f","65-69","F","Left","N","Hainanese - a Chinese dialect.","Y","Mandarin, German, Hainanese, Cantonese, Hindi","Asian","N","Masters degree"
"55","1063","debugdqwB8:debugKOYHY","598c4b28cceb0f0001b39675","40-44","M","Right","Y",NA,"Y",NA,"Multiracial","N","Doctoral degree"
"56","1064","debuguTy40:debugIIT0w","644164d75b4cbe61ff891e64","30-34","M","Left","Y",NA,"Y",NA,"White","N","Bachelor degree"
"57","1065","debug9I4Lc:debugCjyr5","63fbf0e3b18cc14adc0dbfb6","50-54","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"58","1066","debugKKj53:debugzTZqC","63f77942d3cad20e65a411a9","25-29","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"59","1067","debug32OWO:debugCFtrp","60d9ce9737af4d27b6640d37","30-34","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"60","1070","debugHakbE:debugCk93F","5c63e773f9b6300001c9ce20","30-34","F","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"61","1071","debug1OyV9:debugBDsPe","5a7e592017ef3500017050ab","35-39","M","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"62","1072","debugGN7DN:debugMZjAA","65cd1e75829ba4e3af71c2e5","40-44","F","Left","Y",NA,"Y",NA,"White","N","Associate degree"
"63","1073","debugC0Blt:debugR9k9W","5efa358d3b02ed8465b9a726","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"64","1074","debugmXBXP:debug9L4eg","566d5997d408ea00051a2a86","40-44","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"65","1075","debug41Wfl:debugkMCJd","5b4d41e13d01bd0001ec46c2","35-39","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"66","1076","debugyJEXD:debugcvGlg","60643e9b1b2e851ff9238862","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"67","1077","debug8fqjR:debugs49WT","65577b529ee538baa6f0093a","60-64","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"68","1079","debug9eyXt:debugjnQ01","5b5e0e86902ad10001cfcc59","35-39","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"69","1081","debugVeapj:debugRplJB","57a0d81d81f331000139d989","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"70","1082","debughKbJ8:debug098vp","60b7e1bcfe148de04d17624b","25-29","F","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"71","1083","debug95Baq:debugjGDEa","629f6b8c65fcae219e245284","30-34","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"72","1084","debugcWNyL:debugUwnvl","65393cc9ac4ed49ba28f54ae","25-29","F","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"73","1085","debug6A6JO:debugERyoa","633599d83df1823b08ae2e61","30-34","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"74","1086","debugk3nTT:debugOlKsU","5c921106b788a2000170709f","40-44","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"75","1087","debugetOoY:debugn0BXu","6416533bd4ee6639c3df6040","18-19","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"76","1089","debugKEpTz:debugmEYlv","653ab786a5162b73aac38bc9","50-54","M","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"77","1090","debugww97K:debug7Yq46","5d1e0b068777b50001f52b0e","40-44","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"78","1091","debugJp3IJ:debugFL8n5","573a34f614f69e000d7d670f","40-44","M","Right","Y",NA,"Y",NA,"White","N","Less than high school degree"
"79","1093","debugVvIoh:debugJMZcY","59d3ef2c078dbe000195117f","45-49","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"80","1094","debug1syZT:debugOXT4x","5c86faba6ec6b80001044908","20-24","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"81","1096","debug4tpYZ:debugYeo6e","660ff2d1e37b10d9887ee12a","45-49","F","Right","N","Swahili","Y",NA,"Black","N","Some college but no degree"
"82","1097","debugNNZq6:debug6AnnG","60a3304ffb8cf482f8d11b6f","25-29","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"83","1098","debugAhjLp:debugOXpPS","5d459cd66f084f00151bd226","25-29","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"84","1099","debugFso9p:debugHzw2H","6559e8fcb4e07db3db4e2165","65-69","M","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"85","1100","debugg4hoy:debug6QGJo","5f2044bd427e720c068a3b85","50-54","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"86","1101","debugqCz9x:debugNXZr6","60c48535b67b2b74eef760d0","55-59","M","Left","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"87","1102","debugtognO:debug6y3SU","5cb20f2d7c917b00172dfef5","45-49","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"88","1103","debugEmeHt:debugVDNQU","604fa685e33606f9a0ee8189","25-29","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"89","1104","debugOUywF:debug2t6Mg","601eaeeb12586834759af824","25-29","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"90","1105","debugFY2KO:debugoDtoe","5a0c036857cee70001767a58","50-54","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"91","1107","debugdjbBs:debugnPDoW","652157fac9a3affdd70b34ab","30-34","M","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"92","1108","debugmC7QR:debug7iQ46","601129f77e0c21000b0c408a","20-24","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"93","1109","debugiDX0f:debug6Q4Pr","652fbe161a35986b7fbfc940","60-64","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"94","1110","debugFu1wR:debugIQjb4","5e9375259c9687000b26ec11","35-39","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"95","1111","debugB7ntL:debugSAQS7","62b44f66a16d45783569fad6","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"96","1113","debugIHAvo:debug8r1bT","5f6fb649d4da20577e29c9fa","40-44","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"97","1115","debugLKhVk:debugk1CFH","6341a541b6cfd5f8933f48c4","35-39","M","Right","Y",NA,"Y",NA,"Black","N","High school degree or equivalent"
"98","1116","debugqlN7t:debugoIjJ5","6396044f6ae489bb820c67a5","55-59","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"99","1117","debugjq63R:debugIqwE7","573dbfc9cc30e7000dc57410","55-59","F","Right","Y","just English","N","none","White","N","Bachelor degree"
"100","1118","debugjmHwQ:debugxSiQd","5ad0c55ad9f7470001db0e09","25-29","M","Left","Y",NA,"Y",NA,"White","N","Masters degree"
"101","1121","debugLlL1j:debug7A4bJ","5da78f61a60c0d0017d6ed89","35-39","F","Right","Y",NA,"Y",NA,"Multiracial","N","Masters degree"
"102","1122","debug38xdk:debugA6Ktw","63c58429db2b7daf0f67d60d","50-54","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"103","1123","debugt5Q38:debug3v3Da","6128188a420f8d3f27f8d8b1","20-24","M","Right","Y",NA,"Y",NA,"Asian","N","Some college but no degree"
"104","1124","debugSAbtl:debugNa1g6","59497c498fb2140001afda85","30-34","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"105","1125","debugP2wN7:debugGjd1I","5bdf88702562330001b9a079","35-39","M","Left","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"106","1126","debugNRguB:debuglHQxV","65b7b0e4e6fa7d632205b4b6","30-34","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"107","1127","debugBCkjm:debugtqwFe","5caa534a19731a00190bb935","55-59","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"108","1128","debugqplWD:debugiBvEt","65772daa307b28b9a9ec187f","30-34","F","Right","Y",NA,"Y",NA,"Multiracial","N","Bachelor degree"
"109","1131","debugjM1GA:debugKaeQ2","60537fdcda0ac05f1c59c57f","35-39","F","Left","Y",NA,"Y",NA,"White","N","Bachelor degree"
"110","1132","debugK5p2p:debugpcpOY","60315645c8c7420a2f1ade9c","35-39","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"111","1133","debugmucAy:debugefZQE","5cc9c62a55b70600013702d3","20-24","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"112","1134","debugM0jlV:debugDMIkc","5c0bac19796adb00017dffcf","30-34","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"113","1135","debugZJt9h:debugGffIk","5d49d17b3dad1f0001e2aba1","35-39","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"114","1136","debugR9su6:debugUeq9F","5c5898e49fcbc40001dcbc42","60-64","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"115","1137","debugsUdzR:debugUmyga","641ecfa9f83175a3d9f63636","35-39","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"116","1138","debug692ng:debugLpFvO","5b7eda62ff1109000172ab7c","50-54","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"117","1139","debugPDTcU:debugurMfm","5fc65eb000091528ea745f65","20-24","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"118","1140","debugtOqHs:debugaNK8J","64f3036a5b5f2feae0b1f51b","30-34","F","Right","Y",NA,"Y",NA,"Prefer not to say","N","High school degree or equivalent"
"119","1141","debug5LX84:debugCPtmP","5b7e7de287d85f0001bac19a","70-74","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"120","1142","debug9h1qb:debugXfWl9","6062450c1bb2c6f42298bda8","40-44","F","Right","Y",NA,"Y",NA,"Multiracial","Y","Associate degree"
"121","1143","debugFl9TK:debugyxEfM","5b99663d4cefb60001e7a214","45-49","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"122","1144","debugsE0nt:debugchtD3","6584461360db3318b8baee08","55-59","F","Right","Y","n/a","Y","n/a","White","N","Some college but no degree"
"123","1146","debug1pCGx:debug1wd55","5f70b6d420717c6a6dcf0773","18-19","M","Right","Y","polish ","Y",NA,"White","N","High school degree or equivalent"
"124","1147","debugcAikA:debugYAiUK","56c8915edfea6c000cb29c98","40-44","F","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"125","1148","debugJ9B2x:debugg20Rm","65ccf6eeac32789a604de955","60-64","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"126","1149","debugibZcF:debug70CWv","55b2d3f2fdf99b525bc839aa","35-39","M","Right","Y",NA,"Y",NA,"Prefer not to say","Y","Bachelor degree"
"127","1151","debugbgPax:debugm8ahV","662bbc5c823afb7c3a3a1629","45-49","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"128","1152","debugdTdtd:debug8PnWj","5a9fe0026219a30001f55a2c","65-69","M","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"129","1153","debugkUm7m:debugRs43b","6042794fe3c49714bee3e9cf","70-74","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"130","1154","debugkMYKs:debugvvp9P","5d3221b8eb6cfa0001950113","40-44","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"131","1155","debugief84:debugOdS3D","60b93a0e8689bad10fd7b17a","25-29","F","Right","Y",NA,"Y",NA,"Prefer not to say","N","Bachelor degree"
"132","1156","debugd7IkA:debugBaleE","6304b7a752adde130e57bddf","20-24","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"133","1157","debuggw8FI:debugjDiRx","63d15e1be853005ff591b935","40-44","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"134","1158","debug5XDsO:debugV7uvt","63db6fc95731ea1965e7efeb","50-54","F","Right","Y",NA,"Y",NA,"Black","N","Associate degree"
"135","1159","debug85E42:debugHMIlp","5c5d36bc034e280001644c3b","55-59","F","Right","Y",NA,"Y",NA,"Asian","N","Some college but no degree"
"136","1160","debug0Auwa:debugPcFYA","60b9f1fe58782eeab6372f1c","35-39","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"137","1161","debugaZdd2:debugFV8sY","5e234d6a25a4d06041453bb0","50-54","F","Right","Y",NA,"Y",NA,"Prefer not to say","N","Bachelor degree"
"138","1162","debugI24Ma:debugOD9Cf","5f828002935db93a4d29d577","25-29","M","Right","Y",NA,"Y",NA,"Asian","N","Some college but no degree"
"139","1164","debugrXhnn:debugEEXbb","597fe89a1b41a20001749f57","45-49","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"140","1167","debugGTnxD:debug02KXL","59048309c4ef1300011b1085","40-44","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"141","1168","debugqlXof:debugLLWPu","5c559af233ed050001dffa66","35-39","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"142","1169","debugowXRJ:debugyvYHH","65f04f40c4fdb50a60fa96c5","30-34","M","Right","Y",NA,"Y",NA,"Multiracial","N","Masters degree"
"143","1171","debugd1HDj:debugoBqiD","63d1c3aec175ba81e9f50cf9","20-24","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"144","1172","debugTByLI:debugUXueZ","5f6b8c1f5622370b0c94d597","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"145","1173","debugW3KUR:debugAUfVq","5c70974403f85b0001af8d5d","40-44","M","Right","Y",NA,"Y",NA,"Multiracial","N","Bachelor degree"
"146","1175","debugEBeRf:debugUC01h","5685850c333cbd000d4e042f","25-29","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"147","1176","debugrUc1y:debugNBNX5","5fe9284c2c2ee63925e41e5d","20-24","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"148","1177","debugDhuoj:debug4SJTI","5f5d4c33c6a95e5ae62a5c35","25-29","F","Right","Y",NA,"Y",NA,"Black","N","High school degree or equivalent"
"149","1179","debugPm3f9:debugIyHej","5e37fb7f1719dd000b3f5c42","50-54","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"150","1180","debug6WMa3:debugheCna","632e9aa62793c18a857aece4","40-44","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"151","1182","debugEH1rI:debugqCFFy","58747a3875946e0001ba07cf","50-54","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"152","1183","debugdDUoz:debugAOuhH","65ed024b28d78ab0f0b951ac","25-29","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"153","1184","debugWN3A7:debugK6Hk4","5ee4a14b578f8a000b384376","45-49","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"154","1185","debug3xsl4:debugSL1Ao","5eadaff848b26f4483ae62d9","40-44","M","Left","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"155","1186","debugxLDo0:debugDPwxJ","5b77435f13c3580001b63f2 ","70-74","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"156","1187","debugAfTiq:debug49IIo","655e3a222c22cdcc30273adc","55-59","F","Right","Y",NA,"Y",NA,"Black","N","Some college but no degree"
"157","1188","debugdKsah:debugZ8bUt","56210effed6e5a000ac7f3a5","40-44","M","Left","Y",NA,"Y",NA,"White","N","Bachelor degree"
"158","1189","debugZjoQS:debugzb26m","602b981a69d3542d219a442c","20-24","M","Right","Y",NA,"Y",NA,"Prefer not to say","N","Some college but no degree"
"159","1191","debugPQuxp:debug1Ewko","5d8cef3c28e183001a335ab0","30-34","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"160","1192","debugQ72Ay:debugvdlMY","5c3d48955fd1050001a99364","30-34","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"161","1193","debugmWnMh:debugelIt7","6532eac81d381a2334adee8d","70-74","F","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"162","1194","debugGRcAA:debug5U0iB","603812a895e00018d3ef4e6a","25-29","F","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"163","1196","debugYDshV:debug0V3jN","5b08185856655d0001bbfb1b","30-34","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"164","1197","debugMbkpJ:debugWpcdd","6405feae7d6321bfaaf793e8","30-34","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"165","1198","debugdBI4t:debughckV6","6479ef255eeda61e229715e4","55-59","M","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"166","1199","debugFcthJ:debugXt6rG","5588b2bffdf99b7a7714efd1","35-39","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"167","1200","debuguS6bY:debug4wDem","65dcca0d187f1e33aa00fca1","40-44","F","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"168","1201","debugsYlPx:debugWnRZP","601a788b7ab49028cd7a4ad4","50-54","F","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"169","1202","debugb0Q6q:debugPUh5B","5c4f5967aac8be0001716a65","30-34","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"170","1203","debugqPIhC:debug0jHyu","65fb0b64c38b93cb2f397dfb","35-39","F","Right","Y",NA,"Y",NA,"White","Y","Some college but no degree"
"171","1205","debugsH3do:debug1YVxW","6533e2b5e9ab7a074c52fdf4","30-34","F","Left","Y",NA,"Y",NA,"White","N","Associate degree"
"172","1206","debugWvo7s:debugzBMkc","62eae330e31dcc26183e2987","50-54","F","Left","Y",NA,"Y",NA,"White","N","Masters degree"
"173","1207","debugtg6ZR:debugYDDgp","5ef37e2ca184db0e6896d19b","65-69","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"174","1210","debugTdyMo:debugb3NyZ","6012ed349807110d8eb941a6","35-39","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"175","1212","debugwUpdr:debugF8sQQ","6500778a612e846e3b7a5cac","40-44","F","Right","N","chinesse","Y",NA,"Asian","N","Masters degree"
"176","1213","debugdPRHR:debugzT24D","611830fe665c7b68723910b3","45-49","M","Right","Y",NA,"Y",NA,"Multiracial","Y","Some college but no degree"
"177","1214","debug3FVRe:debugZHgWF","55ac3198fdf99b6de3b68b23","55-59","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"178","1215","debugHYXvV:debugkvcWV","5f105b47d36c8701ec112317","20-24","F","Left","Y",NA,"Y",NA,"White","N","Masters degree"
"179","1216","debugO5DRN:debugnh5rA","5fda057989ec4c35a700f69f","60-64","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"180","1217","debug75fff:debugGUD9Q","6100105892a2248ae5d48498","25-29","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"181","1219","debugP7ZOf:debugJ5NCd","6425ffdf7fd742839b924ac5","35-39","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"182","1220","debugkvilT:debugHMaKy","5f69c62d0bda08020d07c27e","20-24","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"183","1221","debug0pgHk:debugJkx8M","5a9998a14eecca0001dd791e","30-34","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"184","1222","debugp6INJ:debugd40dl","5d989b3f4ce5d302eb847d7d","55-59","F","Left","Y",NA,"Y",NA,"White","N","Some college but no degree"
