"","internal_ID","session_ID","prolific_ID","age","gender","dominant_hand","english_nativelang","nativelang_text","english_fluent","fluentlang_text","race","hispanic","education_level"
"14","1013","debugtud9x:debugPM5iY","652d348e471be02a14ba56a0","25-29","F","Left","Y",NA,"Y",NA,"White","N","Associate degree"
"15","1015","debugZVd6X:debugZU71U","5c559af233ed050001dffa66","35-39","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"16","1018","debugDdDbb:debugCXX3i","5a31373183019b00012f6322","40-44","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"17","1019","debugXgCkg:debug6hzos","5c5ca0ce4ee81200018eaf51","50-54","F","Right","Y",NA,"Y",NA,"White","N","Less than high school degree"
"18","1021","debugy3zsY:debug3h8Sw","5ee4a14b578f8a000b384376","45-49","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"19","1022","debugb3nPF:debugHstX0","609a5974625e18ab158c9a3e","60-64","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"20","1023","debugiruzw:debugQC4f0","5f1c29f047a90a049690ef7e","50-54","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"21","1024","debug3fvDa:debugvYiQN","5dc483cf74939e34e55c3619","70-74","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"22","1025","debug4EYxT:debugCPay3","5771a0aa8b3e2300016d571a","25-29","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"23","1026","debugWoyMj:debug1RS8o","60cf0d251a90eb823bc9b740","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"24","1027","debugteu6V:debugCuDcm","5c4b987538878c0001c7883b","25-29","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"25","1028","debugDm8AL:debughgIh0","662190146ef67bab626e48cb","40-44","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"26","1030","debuglyxOt:debugVZ14j","660d9c69e00c5f367a748669","35-39","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"27","1031","debugPZXLS:debugacExc","59cfc4ff4f2d3d0001d8e01c","25-29","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"28","1033","debugMo9N4:debug8bx3U","605de3af48d7a575adb95b09","20-24","M","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"29","1034","debug1ssXw:debugGFbPS","6525532579700a443d18ac5a","30-34","F","Left","Y",NA,"Y",NA,"Multiracial","N","Bachelor degree"
"30","1035","debugT5GBR:debug3RCU3","5d22394077af86000105865d","30-34","F","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"31","1036","debugRRkbP:debug8FYLf","5fe70a2be144224fce79b148","40-44","F","Left","Y",NA,"Y",NA,"White","N","Some college but no degree"
"32","1037","debugIu56Q:debughIhaB","5ebbebb1168c5501d9c5ef2c","30-34","M","Left","Y",NA,"Y",NA,"White","N","Bachelor degree"
"33","1038","debugQNJNk:debugy8ss1","63d190d52bb71e0e81d868f2","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"34","1039","debugSNLgO:debugIZHEW","60a0b744298c64d46b63e893","55-59","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"35","1040","debugRZTpg:debugcp0x0","5ac289f6e1546900019be3e4","45-49","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"36","1041","debugQtac5:debugBJ2FW","5e5410f5be932e06384a03ec","30-34","M","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"37","1042","debugYDubG:debugTi8qL","5e27373f346cdd9711ae9911","25-29","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"38","1044","debugxrWcf:debugmVNcE","58a730ce76c5b70001662152","40-44","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"39","1045","debugN5R3U:debugwshIU","5c74e7e9c3fe130001e86cc8","35-39","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"40","1046","debugMbnx2:debug02rKh","6612ab7447952782f37417ef","30-34","F","Right","Y",NA,"Y",NA,"Asian","N","Masters degree"
"41","1047","debug2KI7E:debugNJizW","6173240b98f6e6f48d97880a","40-44","M","NONE","Y",NA,"Y",NA,"White","N","Bachelor degree"
"42","1048","debug0IYvl:debugTA3pN","60ee04453396e07d3109ddfa","35-39","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"43","1049","debugds3Ux:debugHkCL3","5d8b66f5d189bd001a378273","45-49","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"44","1051","debugISRVc:debugxWcug","5fe09574e44df49ab248939f","30-34","F","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"45","1052","debugwm44T:debugADHzz","5dbf5fe16849043f135aa2c0","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"46","1053","debugI2xeM:debugY2rmH","6012ed349807110d8eb941a6","35-39","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"47","1055","debugaSePH:debug3BTau","5996d2256b939900012d9f22","35-39","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"48","1056","debugDdLys:debugb7srT","63d6c8b398b284a355e65870","40-44","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"49","1057","debugCLUua:debugpTLVI","55ac3198fdf99b6de3b68b23","55-59","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"50","1058","debug8qYCH:debugBjM5r","5dc5da21d999de45a504651b","40-44","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"51","1059","debugbitcj:debugv81CL","5f12178ab3ab9d046595ce66","20-24","F","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"52","1060","debugpAKxv:debugA3UEx","62fb79e7c968f4fc555d1e2f","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"53","1061","debugs2K4e:debug2uN3v","5c7ceda01d2afc0001f4ad1d","40-44","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"54","1063","debugTmS6z:debugdTmyS","641384b3dffcf39ec42d3c23","45-49","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"55","1064","debugO6Pzi:debugkO7vz","648ae805d9e92af3789c074e","55-59","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"56","1065","debugYFpl7:debugpbBuh","5d3ef33e8da0790017c90e08","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"57","1066","debugHxZiN:debugj7tDU","5d0c90dc3382180015624ad9","55-59","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"58","1067","debugZzX6L:debugG6pXn","5d53fd59f6d6da00011209c0","25-29","M","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"59","1068","debugaE2RG:debugbZmkS","6419cedec2078147e5682474","45-49","M","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"60","1069","debugCrRl3:debugdR4Kv","5e87f04ee2eb064687c7f8cb","35-39","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"61","1071","debugzDsab:debugLkgJh","54f4e2d1fdf99b4e913fdf01","35-39","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"62","1072","debugYJeGq:debugz1UFH","5e356b29d87fbf512a4cd090","60-64","F","Right","Y",NA,"Y",NA,"White","N","Less than high school degree"
"63","1074","debugnVzzj:debugtBOmq","573a34f614f69e000d7d670f","40-44","M","Right","Y",NA,"Y",NA,"White","N","Less than high school degree"
"64","1075","debugZWJK3:debugiFRFK","6160717242827a64a55d99ad","25-29","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"65","1076","debug992sd:debuguFp3v","65ba6a143395d20859b4de80","60-64","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"66","1077","debugQDgjY:debugXXeCP","654f8be9696954392da12dab","30-34","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"67","1078","debugTg0g4:debugFVUdC","6505b50ed7c5c83fe3debcc1","25-29","F","Right","N","Korean","Y",NA,"Asian","N","Bachelor degree"
"68","1080","debugPtQgb:debugw65hF","5efcda1f6893230ecb13c289","25-29","F","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"69","1081","debugnVsBR:debugn0OAs","5f0f7fe1d7ad1c000b42d091","25-29","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"70","1083","debugGYwuS:debug1RQnr","6575fb1c1a04b30cfb2832d5","20-24","M","Right","Y","English","Y","N/A","White","N","High school degree or equivalent"
"71","1084","debuguwJmA:debugJtayh","57aa0bdb9ff3e900014135d9","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"72","1085","debugRPweP:debugJxOJK","6345bfdce5f06f5b4ee98ea8","35-39","M","Right","Y",NA,"Y",NA,"Black","N","Associate degree"
"73","1086","debug8tI0i:debugJdyem","63076cd447ae6e2366804685","60-64","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"74","1087","debugHKaft:debugUaWAz","5de8d53cd0e07e836599d816","20-24","M","Right","Y",NA,"Y",NA,"Asian","N","Masters degree"
"75","1088","debug0B9m8:debug3FUu6","5f5e32a0d6a12c6857b8e127","25-29","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"76","1089","debug1JOWx:debugEjXuQ","559ffa9bfdf99b0ad674856a","35-39","M","Right","Y",NA,"Y",NA,"Asian","N","Some college but no degree"
"77","1091","debugnj2V7:debugIE4pw","6228bb4a2d9521a055debb4a","60-64","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"78","1092","debugJGtCq:debugHqWXM","63614899ad49a91f1ef09067","50-54","M","Left","Y",NA,"Y",NA,"White","N","Masters degree"
"79","1093","debugLDFTp:debughMFYW","632c78dac01ee4ebd60f742c","20-24","M","Right","Y",NA,"Y",NA,"Multiracial","N","Bachelor degree"
"80","1095","debugGgcXz:debugRVgsH","5c4f5967aac8be0001716a65","30-34","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"81","1098","debugkHFpr:debugBFMe5","583ec287ad2f4300014b355a","65-69","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"82","1099","debugh2Tb4:debugmPPZp","594a8e2eeaa18e000163f6cd","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"83","1101","debugGES8s:debugH3hu8","5b4d41e13d01bd0001ec46c2","35-39","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"84","1102","debugG51bu:debug8pft3","659523d7dc82f29fde3c2a73","35-39","F","Right","Y",NA,"Y",NA,"Black","N","High school degree or equivalent"
"85","1103","debugXnayS:debugFN5aj","63ea974c81ff0fffe7fb8613","55-59","F","Right","Y",NA,"Y",NA,"White","Y","Bachelor degree"
"86","1104","debugW7kkg:debug6rm44","5c3820ee1ede2b0001155929","30-34","F","Right","Y",NA,"Y",NA,"White","Y","Bachelor degree"
"87","1105","debugBV5Lp:debugqEnYY","629e10d748005830b9eee9a0","25-29","M","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"88","1106","debugOv6jj:debug4NKw3","6447a21bdb359b012f49465b","25-29","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"89","1108","debugLR8H8:debugjriUz","63e5eb956eab1f2740ac6289","30-34","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"90","1109","debugYlPRO:debugMcDTl","6156fef09d1ab07148870099","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"91","1110","debug7DQb5:debugakDy3","5f84e472052cf81ae5752252","30-34","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"92","1111","debugoQXls:debugt2HCg","5f2a12f5837dd81e5881b7cc","45-49","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"93","1112","debugv8bJR:debugCUaY4","6147539b00c6232dc29b5f4e","25-29","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"94","1114","debug6w2T2:debugDZHNH","6501b49d77b34a7d818d0330","25-29","F","Right","Y",NA,"Y","hebre and russian","White","N","Some college but no degree"
"95","1115","debugC136e:debugwCVYJ","63d16bb09fbf6b74afb1a010","45-49","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"96","1116","debugD6ISl:debugl3812","5ffc6ebd8f29260965cd1eed","25-29","F","Right","Y",NA,"Y",NA,"Multiracial","Y","Masters degree"
"97","1117","debugHphNz:debugg0jQm","5eeaa8ee94a7f8046a02a20d","40-44","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"98","1118","debug8dgc4:debuglNaA5","5e90a4514885633c5d0f97c3","30-34","M","Right","Y",NA,"N",NA,"White","N","Bachelor degree"
"99","1119","debugmWjNW:debugRaRTs","6517301b6d21d25e19c7e501","50-54","M","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"100","1120","debugnlOKL:debugJsPag","5fc00a11268eb941e7d8b066","25-29","M","Right","Y",NA,"Y",NA,"Multiracial","N","Masters degree"
"101","1121","debugcrKSq:debugzinx1","607c91819b498b5a39bb8cbd","35-39","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"102","1123","debugTrGhy:debugbyJ0g","60c25b6289c6ae2b40bcf2cb","30-34","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"103","1124","debugkbfqv:debugsmnEB","62dc2f6e1e5f78dd81cb4920","45-49","M","Right","Y","English","Y","none","White","Y","Masters degree"
"104","1125","debuggfl1N:debug4qluY","647869e6f69318bacc341d53","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"105","1126","debugbFtyw:debugaXPV5","601a682ebca398285673a4c8","20-24","F","Right","Y",NA,"Y",NA,"Black","NONE","Bachelor degree"
"106","1127","debugVThxN:debugYfvkQ","637fbedd06b96e980ee37a6d","25-29","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"107","1130","debugpPnfs:debug8zBQM","5c541e0c119b5c0001d24e1b","25-29","F","Left","Y",NA,"Y",NA,"White","N","Some college but no degree"
"108","1131","debugQtR5e:debuge3UOF","63d7ac4c9acdaa357a0ae2d3","20-24","M","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"109","1132","debugKvyOo:debugT9dS6","5e5521580ee1b951df544c3c","40-44","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"110","1135","debug0r94x:debugqNI8c","5b715c07e1727c0001e5e9cb","20-24","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"111","1136","debugr9rIG:debug7He9b","5c6d7db58f6257000148f61d","30-34","M","Right","Y","English","Y",NA,"White","N","High school degree or equivalent"
"112","1137","debugkfPiz:debugJzxaN","60fe3a34f7f4d5e48ad56af2","35-39","F","Right","Y",NA,"Y",NA,"Prefer not to say","Y","High school degree or equivalent"
"113","1138","debug9XKwn:debugBFHQo","63dba7f5878fe280d1be7949","45-49","F","Right","Y",NA,"Y",NA,"Black","N","High school degree or equivalent"
"114","1139","debugV5xxe:debug54vmB","65ae7514ff6f8c18fef0a1e2","25-29","M","Left","Y",NA,"Y",NA,"White","N","Bachelor degree"
"115","1140","debugbe72W:debugYREoF","65b7c8af38a7b14eee7e6d29","25-29","M","Right","Y","n/a","Y","n/a","White","N","Bachelor degree"
"116","1141","debugXJ1yw:debug97zi4","59f71f797086f80001941493","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"117","1142","debugzY78k:debugBVY1y","5696b105eaa915000b8bd77c","25-29","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"118","1143","debughCEya:debugqKKMt","6318be45a49442eee3a88cb3","65-69","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"119","1144","debugNGrET:debugxka96","57be9976c5234c00014706c1","45-49","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"120","1145","debugvXVGo:debugXK2H8","6594720fa43b97e09c261749","40-44","F","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"121","1146","debugOOS9y:debuggGhJZ","5aad68f74ea21d000101c20c","30-34","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"122","1147","debugbOxZQ:debug1333v","5a6c8047e70ca900017acdae","50-54","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"123","1148","debug8I8cY:debugK3tQR","58642f6cda731b0001049ad5","55-59","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"124","1149","debugGe5az:debugxckiC","5a6110b013898300014b0cbf","20-24","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"125","1150","debugSxJXf:debug4hKVL","5f22b52e1c71f8024cba331b","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"126","1151","debug67GRp:debugATLIj","5ea4cebb8944a8495280db42","25-29","F","Right","Y",NA,"N",NA,"White","N","High school degree or equivalent"
"127","1152","debugffgaU:debugz8D4I","5fe1053fad8fbab3583b4ecf","25-29","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"128","1153","debugrzaUZ:debug4Rer0","6287a8c4a6303ff156cd0853","60-64","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"129","1154","debug86R1M:debugazFx8","63d41b74587b7ff65285cfa9","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"130","1156","debugkJ8ic:debugLlyNq","5d52e15363bdb100010883f1","75-79","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"131","1157","debug1JKWX:debugJW0Ye","5c40dea5f374a90001622c8e","20-24","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"132","1159","debugLvYTR:debugUYXu8","60a8bd22d03adbe92cbb9a5e","20-24","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"133","1160","debug42okD:debug9PQsn","612cebaa82955dc557a8ba2c","20-24","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"134","1162","debugasOGG:debugl3gmp","6519c8ed2ac89f36ddeea7e2","50-54","F","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"135","1163","debugy3roX:debugWKWo2","62ea20aa13d454052ce714e1","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"136","1164","debugtTk0q:debugejk54","56c65a5a305eaa0005f2a634","55-59","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"137","1165","debugntTMF:debughM6Qc","5638d3a544e8c8000ee869a2","35-39","M","Right","Y",NA,"Y",NA,"White","Y","Associate degree"
"138","1166","debug6aVhD:debugP8ZWy","65ef1b4257164ebb8e1db886","30-34","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"139","1168","debugXTpbp:debugymvNI","65fb31b587218d50dce423dc","30-34","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"140","1169","debugeUiuq:debugWi2tA","5f6b8c1f5622370b0c94d597","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"141","1170","debugm5aSw:debugRqv4x","6164b52a49d266694dc0c986","25-29","F","Right","Y",NA,"Y",NA,"White","Y","High school degree or equivalent"
"142","1171","debugkZ6xi:debugiRUUa","59cb95053306be000195be2e","30-34","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"143","1172","debug5loWS:debugRHtVn","6369700320bc7dd22e733009","65-69","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"144","1174","debugjwG7X:debugjCrJC","62c84ca82b03c9aedbca4a2a","40-44","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"145","1175","debugXR0D9:debugew6Qo","65a2f87391a3f0e753747183","35-39","F","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"146","1176","debugY2Ek2:debugFyRNp","655f96e689f922fe983fed35","25-29","F","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"147","1177","debugPUsuv:debugG2uWJ","65e845d36f06957a658f1c54","30-34","M","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"148","1178","debugenkZt:debugf7GAx","5eadaff848b26f4483ae62d9","40-44","M","Left","Y",NA,"Y",NA,"White","N","Some college but no degree"
"149","1180","debug18kdN:debug6gphn","60c48535b67b2b74eef760d0","55-59","M","Left","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"150","1181","debugYb1Ce:debugj5fgz","661c435ac17435f90741aeaf","25-29","M","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"151","1182","debugcyJ5y:debuge8Cba","5ba6d33077f30d00014fe202","45-49","F","Right","Y",NA,"Y",NA,"Multiracial","N","Some college but no degree"
"152","1183","debugoPtAQ:debug9x9m3","5f6674b8ff4a11134f4ff972","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"153","1184","debuggO97K:debugv2bz6","60819ba1a8862e33495f8914","30-34","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"154","1185","debugqxVAh:debugpNKuM","60aad516e34718d318bfb44d","25-29","F","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"155","1187","debugH1iy2:debug6DAUx","655b6962247e48e4066b5028","25-29","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"156","1188","debug7CgLj:debugJ699o","5efa33c4e9f4160ffd817db9","40-44","F","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"157","1189","debugakUe2:debugcNOsw","5e11a7d6feea8982dba1e61c","30-34","NONE","NONE","Y",NA,"Y",NA,"White","N","Associate degree"
"158","1190","debugPpIyi:debuggpfC3","5fb26f723d8b23832ff835c6","65-69","F","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"159","1191","debugd0dyr:debugk8JWl","60b25a6fd00d5e6fa560a700","20-24","F","Left","Y",NA,"Y",NA,"Black","N","High school degree or equivalent"
"160","1192","debug2HJWz:debugmP0SO","5967e9a831394d0001abdb3f","55-59","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"161","1193","debugjO1nD:debugv4j0z","6504559d96474a01b47faed5","20-24","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"162","1194","debug4V9s7:debugRBZ2q","5d41925ef7b99500012b960e","45-49","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"163","1195","debuglq9xo:debug1T933","5e8bd52e7dde400beac54842","30-34","M","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"164","1196","debugJF4Yx:debugMQovz","5a1342b7f2e3460001edbfd2","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"165","1197","debugF1ufC:debugUuGQe","5c7d5481cad0dc0016e57135","20-24","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"166","1198","debugdapyw:debugSXBQ2","5b0710e7a84dcf0001beee8a","55-59","F","Right","Y",NA,"Y",NA,"Multiracial","N","Bachelor degree"
"167","1199","debugLLJg6:debug3I50k","5dbe90f8965e863667a79ca8","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"168","1200","debugTDHDh:debuggS1k7","6549c53d69d46d8e4b6c869a","35-39","M","Right","Y",NA,"Y",NA,"Black","N","Doctoral degree"
"169","1201","debugZOGSz:debugUGKpo","5e907551265410377d898222","25-29","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"170","1202","debugSLDxq:debugpnllu","63f11d008327663bc314b53b","55-59","M","Right","Y","English","Y","I don't speak another language.","White","N","Bachelor degree"
"171","1203","debugNvYDH:debugTJqQe","60205f5ba5fe0165fa0e5e01","25-29","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"172","1204","debugNklzv:debugZEdVA","6347200d8ded5172ec43e0bb","30-34","M","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"173","1205","debuga5e6f:debugmqOd4","60f816ff1fa74fcfab532378","25-29","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"174","1207","debugjaN3u:debugsM2E4","5718a9c4dd9ef10013df01f0","35-39","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"175","1208","debugXSDex:debugzGdIb","56ae8a14322d760006990e20","35-39","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"176","1209","debugd3vVL:debugwDbJI","66075df395213912ccbfdf0f","30-34","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"177","1210","debug9YoJo:debugMSAlA","63af557b3d4f219c3226b7d6","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"178","1211","debugmjkwg:debugxA5bG","65fa0f069778c757ccaa9d58","35-39","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"179","1212","debug7Db7J:debugOJbzC","60fcb280d58f26d33cb004a6","18-19","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"180","1213","debugo9CwU:debug8YSA3","57160a57cd6ea20011dae249","35-39","M","Right","Y",NA,"Y",NA,"Multiracial","N","Bachelor degree"
"181","1214","debugUwUMW:debugOU5MH","64ef5620f0a6cf6a9568a4b4","45-49","F","Right","Y",NA,"Y",NA,"Black","N","High school degree or equivalent"
"182","1215","debugsrL7v:debugCwK2f","63cfee94707bca4ddee3eb05","40-44","M","Right","Y",NA,"Y",NA,"Asian","N","Masters degree"
"183","1216","debugaphEO:debugehtVi","650064e9af85cff3692f07f9","55-59","M","Left","Y",NA,"Y",NA,"White","N","Masters degree"
"184","1217","debugBvHXy:debugsJQex","5d5a75c570a7c1000152623e","35-39","M","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"185","1218","debug4vkbI:debugV8XIO","59f3a778b47dfc0001b65cf9","30-34","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"186","1219","debughjqPS:debugwctX2","62b44f66a16d45783569fad6","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
